benchmark,task,model,valid_rollouts,M25,M50,M75,SR,MP,PPL,CRA,STR,DRR,FNS,SQS
RoboDojo-Sim,deposit_coin,LDA-1B,6,0.6666666666666666,0.6666666666666666,0.5,0,0.7634464285714285,0.2886961981575451,0.3410592636706907,0.12,0.9350468572006929,0.7317232142857142,0
RoboDojo-Sim,deposit_coin,Pi-05,6,1,0.8333333333333334,0.5,0,0.7158499999999999,0.3556993251954955,0.4076649064840111,0.12,0.12957956239866053,0.7079249999999999,0
RoboDojo-Sim,deposit_coin,Spatial Forcing,6,0.8333333333333334,0.8333333333333334,0.6666666666666666,0,0.9001749999999998,0.4067744180596834,0.4199229327112213,0.08,0.22960648164221797,0.9500874999999999,0
RoboDojo-Sim,deposit_coin,Spirit v1.5,6,1,1,0.8333333333333334,0,0.9220499999999998,0.42258569154857745,0.25690245381883053,0.16,0.061807212938751174,0.9610249999999998,0
RoboDojo-Sim,deposit_coin,StarVLA,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0.1696,0.09502797092212752,0.10384727594135865,0.32,1,0.08480000000000001,0
RoboDojo-Sim,deposit_coin,X-VLA,6,1,1,0.5,0,0.6970249999999999,0.3027239541078848,0.3897414710454057,0.08,0.3971541673045136,0.6985125,0
RoboDojo-Sim,deposit_coin,X-WAM,6,0.8333333333333334,0.6666666666666666,0.5,0,0.8134499999999998,0.3389593845995224,0.3114024341749192,0.08,0.4653387004079198,0.7567249999999999,0
RoboDojo-Sim,deposit_coin,Xiaomi-Robotics-0,6,1,1,0.8333333333333334,0,0.9175499999999999,0.3479550750297453,0.3318258144351601,0.08,0.648790111027023,0.9587749999999999,0
RoboDojo-Sim,fasten_screws,AHA-WAM,6,0.5,0,0,0,0.23775000000000002,0.03356885737076123,0.2022379370123114,0.4056603773584906,0.34419082782994026,0.118875,0
RoboDojo-Sim,fasten_screws,Fast-WAM,6,0.3333333333333333,0,0,0,0.11237857142857144,0.016029889423367694,0.19140646519425009,0.42452830188679247,1,0.05618928571428571,0
RoboDojo-Sim,fasten_screws,GalaxeaVLA (G0),6,0,0,0,0,0.15469999999999995,0.014583701961360895,0.2892876500101683,0.3836477987421384,0.6997799152450795,0.07734999999999997,0
RoboDojo-Sim,fasten_screws,GigaWorld-Policy-0,6,0.16666666666666666,0,0,0,0.15410000000000001,0.02245965817545394,0.24528327209058445,0.5125786163522013,0.9675409795133645,0.07705,0
RoboDojo-Sim,fasten_screws,GROOT-N1.7,6,0.6666666666666666,0.3333333333333333,0,0,0.3757999999999999,0.0939759010260775,0.39373108127403844,0.5817610062893082,0.03921267141526364,0.18789999999999996,0
RoboDojo-Sim,fasten_screws,Hy-Embodied-0.5-VLA,6,0.5,0.3333333333333333,0.16666666666666666,0,0.3513499999999999,0.04754082100567432,0.25434471435159567,0.2610062893081761,0.20962759522326785,0.17567499999999994,0
RoboDojo-Sim,fasten_screws,InternVLA-A1,6,0,0,0,0,0.12175,0.01830393791536841,0.25964862836425845,0.4968553459119497,0.6446987711668767,0.060875,0
RoboDojo-Sim,fasten_screws,LDA-1B,6,0.16666666666666666,0,0,0,0.16174999999999995,0.018035883545490745,0.330858874168928,0.32704402515723274,0.8809021884448096,0.080875,0
RoboDojo-Sim,fasten_screws,Pi-0,6,0.3333333333333333,0,0,0,0.20614999999999994,0.02182155002698025,0.3397928531649482,0.3364779874213837,0.6674070191846413,0.103075,0
RoboDojo-Sim,fasten_screws,Pi-05,6,0.3333333333333333,0.16666666666666666,0.16666666666666666,0,0.20915,0.03165045047209804,0.22071572404080564,0.4748427672955975,0.9775644621079791,0.10457499999999999,0
RoboDojo-Sim,fasten_screws,Spatial Forcing,6,0,0,0,0,0.15015,0.017185227992925295,0.2572280957930781,0.41509433962264153,0.8821989686468209,0.075075,0
RoboDojo-Sim,fasten_screws,Spirit v1.5,6,0,0,0,0,0.137,0.016561315826836162,0.2969001079830307,0.4811320754716981,0.718416759589358,0.06849999999999999,0
RoboDojo-Sim,fasten_screws,StarVLA,6,0.3333333333333333,0,0,0,0.21860000000000002,0.026799543591178962,0.2989143761889594,0.33333333333333337,0.8036216160694917,0.10930000000000001,0
RoboDojo-Sim,fasten_screws,X-VLA,6,0,0,0,0,0.08964999999999998,0.008983439760932178,0.21393435309351683,0.4213836477987421,0.9625093726568357,0.04482499999999999,0
RoboDojo-Sim,fasten_screws,X-WAM,6,0.8333333333333334,0.3333333333333333,0,0,0.41329999999999995,0.05376535649172624,0.19208608594576565,0.29559748427672955,0.993058880272804,0.20665,0
RoboDojo-Sim,fasten_screws,Xiaomi-Robotics-0,6,0.3333333333333333,0,0,0,0.15015,0.0200545941275804,0.33806465104630845,0.4276729559748428,0.8707402978709543,0.075075,0
RoboDojo-Sim,fill_egg_holder,Hy-Embodied-0.5-VLA,6,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.41295,0.1736717009911288,0.16702154333017183,0.43220338983050843,0.3679415588255917,0.20215,0.5377701463175149
RoboDojo-Sim,fill_egg_holder,AHA-WAM,6,0,0,0,0,0.1716,0.03385136345657689,0.43785192030661657,0.34745762711864403,0.5925289979919004,0.0858,0
RoboDojo-Sim,fill_egg_holder,Fast-WAM,6,0.16666666666666666,0,0,0,0.14200000000000002,0.054036989141478545,0.046593035056801624,0.5932203389830508,0.6422158805031902,0.071,0
RoboDojo-Sim,fill_egg_holder,GalaxeaVLA (G0),6,0.3333333333333333,0,0,0,0.15060714285714286,0.04757259402016362,0.1831267725151291,0.6694915254237288,0.5766667288256822,0.07530357142857146,0
RoboDojo-Sim,fill_egg_holder,GigaWorld-Policy-0,6,0.16666666666666666,0,0,0,0.11589999999999999,0.037426563400502336,0.3099767048518578,0.5847457627118644,0.000018877596580891576,0.05795,0
RoboDojo-Sim,fill_egg_holder,GROOT-N1.7,6,0,0,0,0,0.07014285714285715,0.03464377482745682,0.08773976016265542,0.788135593220339,1,0.03507142857142857,0
RoboDojo-Sim,fill_egg_holder,InternVLA-A1,6,0.16666666666666666,0,0,0,0.09129999999999999,0.02833682532124574,0.09294248402333985,0.652542372881356,0.5214093928232799,0.045649999999999996,0
RoboDojo-Sim,fill_egg_holder,LDA-1B,6,1,0.16666666666666666,0,0,0.42819999999999997,0.1072866588755803,0.11569238649794736,0.23728813559322035,0.8004385388655799,0.2141,0
RoboDojo-Sim,fill_egg_holder,Pi-0,6,0,0,0,0,0.1750214285714285,0.030676708629357924,0.4122693175552647,0.4406779661016949,0.33557253268927134,0.08751071428571428,0
RoboDojo-Sim,fill_egg_holder,Pi-05,6,0.6666666666666666,0,0,0,0.3391499999999999,0.11287206796191984,0.17854647147799568,0.3898305084745763,0.5163143211300572,0.16957499999999998,0
RoboDojo-Sim,fill_egg_holder,Spatial Forcing,6,0.6666666666666666,0.16666666666666666,0,0,0.28689999999999993,0.12559551291435644,0.1686299441250019,0.4745762711864407,0.8257890347140029,0.14345,0
RoboDojo-Sim,fill_egg_holder,Spirit v1.5,6,0,0,0,0,0.14889999999999998,0.05143134029628885,0.37995931128414584,0.6186440677966102,0.24026571667349106,0.07444999999999999,0
RoboDojo-Sim,fill_egg_holder,StarVLA,6,0.16666666666666666,0,0,0,0.061,0.027947058823529408,0.0946885859378832,0.6440677966101696,1,0.0305,0
RoboDojo-Sim,fill_egg_holder,X-VLA,6,0.3333333333333333,0,0,0,0.20755,0.036335254228246266,0.3246095546937321,0.2203389830508475,0.16170618859231195,0.10377499999999999,0
RoboDojo-Sim,fill_egg_holder,X-WAM,6,0.3333333333333333,0,0,0,0.21745,0.07055639606006249,0.1421947321486788,0.6186440677966102,0.6096506007517205,0.108725,0
RoboDojo-Sim,fill_egg_holder,Xiaomi-Robotics-0,6,0.3333333333333333,0,0,0,0.1397,0.053069692408941854,0.1248153155297978,0.5169491525423728,0.44488502665544005,0.06985,0
RoboDojo-Sim,fill_pen_holder,AHA-WAM,6,1,0.3333333333333333,0,0,0.46274999999999994,0.08821975328852752,0.4094097615363106,0.19021739130434784,0.6354722452359511,0.231375,0
RoboDojo-Sim,fill_pen_holder,Fast-WAM,6,0.6666666666666666,0.3333333333333333,0.16666666666666666,0,0.3954,0.11618115209067956,0.1339405793088937,0.3586956521739131,0.8024418986917421,0.1977,0
RoboDojo-Sim,fill_pen_holder,GalaxeaVLA (G0),6,0.8333333333333334,0.5,0.16666666666666666,0,0.48154999999999987,0.12182622763791576,0.1659226401423211,0.29891304347826086,0.35463066038999014,0.34077499999999994,0
RoboDojo-Sim,fill_pen_holder,GigaWorld-Policy-0,6,0.8333333333333334,0.6666666666666666,0.16666666666666666,0,0.5841357142857142,0.19171720736893483,0.074577555220847,0.2826086956521739,0.9314975602060331,0.49206785714285717,0
RoboDojo-Sim,fill_pen_holder,GROOT-N1.7,6,1,0.5,0,0,0.5137999999999999,0.1424478399867764,0.3044385950940195,0.19021739130434784,0.7665686072750876,0.3569,0
RoboDojo-Sim,fill_pen_holder,Hy-Embodied-0.5-VLA,6,1,1,0.6666666666666666,0,0.7866,0.33363586878160895,0.06624752425548573,0.2065217391304348,0.7819718997208298,0.8932999999999999,0
RoboDojo-Sim,fill_pen_holder,InternVLA-A1,6,0.5,0.16666666666666666,0,0,0.2891,0.06855795574674484,0.36422800448455644,0.358695652173913,0.6567795792214274,0.14455,0
RoboDojo-Sim,fill_pen_holder,LDA-1B,6,0.6666666666666666,0,0,0,0.2637999999999999,0.057048258967338436,0.1839950770273932,0.2826086956521739,0.67925598314755,0.13190000000000002,0
RoboDojo-Sim,fill_pen_holder,Pi-0,6,0.8333333333333334,0.16666666666666666,0,0,0.38929999999999987,0.07792530467154767,0.4217518496035316,0.2826086956521739,0.8869044428964976,0.19464999999999988,0
RoboDojo-Sim,fill_pen_holder,Pi-05,6,1,0.6666666666666666,0.3333333333333333,0,0.59985,0.1671018393025897,0.12712404869830846,0.17934782608695654,0.8469620944040557,0.49992500000000006,0
RoboDojo-Sim,fill_pen_holder,Spatial Forcing,6,1,1,0,0,0.65245,0.17580959055201267,0.1906585573374326,0.141304347826087,0.6781321286350457,0.526225,0
RoboDojo-Sim,fill_pen_holder,Spirit v1.5,6,0.16666666666666666,0,0,0,0.16144999999999998,0.033480953979354765,0.2839176970572511,0.4619565217391305,0.5810540137645629,0.08072499999999999,0
RoboDojo-Sim,fill_pen_holder,StarVLA,6,0.6666666666666666,0.16666666666666666,0,0,0.4547499999999999,0.10091278641981352,0.21782577345721815,0.23369565217391305,0.2275493934807316,0.227375,0
RoboDojo-Sim,fill_pen_holder,X-VLA,6,1,0.6666666666666666,0.3333333333333333,0,0.6911285714285713,0.17169563245485103,0.18391428607253232,0.19021739130434784,0.8161506385215744,0.5455642857142857,0
RoboDojo-Sim,fill_pen_holder,X-WAM,6,1,0.6666666666666666,0.3333333333333333,0,0.5419999999999999,0.1214350851560404,0.25759691822318653,0.17934782608695654,0.2592121541435941,0.471,0
RoboDojo-Sim,fill_pen_holder,Xiaomi-Robotics-0,6,1,0.5,0.16666666666666666,0,0.5851999999999999,0.16101949944583405,0.21581304457515876,0.19565217391304351,0.6023969581476478,0.3926,0
RoboDojo-Sim,fold_clothes,AHA-WAM,12,0.9166666666666666,0.5,0.4166666666666667,0,0.5249321428571428,0.39199062563262466,0.0489909392370371,0.30501930501930496,1,0.3624660714285715,0
RoboDojo-Sim,fold_clothes,Fast-WAM,12,0.6666666666666666,0.5,0.4166666666666667,0,0.5723,0.3870591255587245,0.039381818130678564,0.3138461538461539,0.8216351939488472,0.38615,0
RoboDojo-Sim,fold_clothes,GalaxeaVLA (G0),12,0.5,0.25,0.16666666666666666,0,0.25470000000000004,0.1558627174500491,0.03683864774393839,0.7738095238095238,0.9285803560269255,0.12735000000000002,0
RoboDojo-Sim,fold_clothes,GigaWorld-Policy-0,12,0.5833333333333334,0.4166666666666667,0.3333333333333333,0,0.33345,0.27451323756551327,0.06882712753277634,0.6071428571428572,0.8890094757523044,0.166725,0
RoboDojo-Sim,fold_clothes,GROOT-N1.7,12,0.25,0.08333333333333333,0.08333333333333333,0,0.05789999999999999,0.021093511006207,0.11962284362851,0.8690476190476191,0.6165119079339552,0.028949999999999997,0
RoboDojo-Sim,fold_clothes,Hy-Embodied-0.5-VLA,12,0.5833333333333334,0.5,0.16666666666666666,0,0.44634285714285715,0.28408329227549545,0.05975454276053145,0.48809523809523814,1,0.3231714285714286,0
RoboDojo-Sim,fold_clothes,InternVLA-A1,12,0.8333333333333334,0.3333333333333333,0.25,0,0.37534999999999985,0.1843991626529473,0.09556045876197694,0.4285714285714286,0.9768371069546592,0.18767499999999998,0
RoboDojo-Sim,fold_clothes,LDA-1B,12,0.16666666666666666,0.08333333333333333,0,0,0.12065,0.0499022218409523,0.27283230576984635,0.75,0.09627240035476642,0.060325,0
RoboDojo-Sim,fold_clothes,Pi-0,12,0.5833333333333334,0.4166666666666667,0.25,0,0.3188142857142857,0.19788270534284555,0.013843408068737014,0.5125,1,0.15940714285714286,0
RoboDojo-Sim,fold_clothes,Pi-05,12,0.9166666666666666,0.5,0.5,0,0.6287499999999998,0.31751091397291376,0.07272796679198874,0.3904761904761904,0.9328051936416484,0.5643749999999998,0
RoboDojo-Sim,fold_clothes,Spatial Forcing,12,0.9166666666666666,0.6666666666666666,0.4166666666666667,0,0.5480571428571428,0.4731451588466251,0.01694055096343828,0.43154761904761907,1,0.47402857142857147,0
RoboDojo-Sim,fold_clothes,Spirit v1.5,12,0.08333333333333333,0,0,0,0.049149999999999985,0.023084166965256555,0.1177343891607758,0.8928571428571428,0.781337840810227,0.024574999999999993,0
RoboDojo-Sim,fold_clothes,StarVLA,12,0.5,0.4166666666666667,0.3333333333333333,0,0.24202857142857145,0.08927178479808986,0.09280133607227259,0.5714285714285714,0.9463224233106474,0.12101428571428573,0
RoboDojo-Sim,fold_clothes,X-VLA,12,0.8333333333333334,0.6666666666666666,0.25,0,0.5257285714285714,0.3583882951424481,0.03499542221900775,0.34523809523809523,1,0.46286428571428573,0
RoboDojo-Sim,fold_clothes,X-WAM,12,0.8333333333333334,0.5,0.5,0,0.6213071428571428,0.400719172477071,0.033254405083521406,0.30666666666666664,0.7894010647256945,0.5606535714285714,0
RoboDojo-Sim,fold_clothes,Xiaomi-Robotics-0,12,0.6666666666666666,0.5,0.3333333333333333,0,0.39805,0.23019717244587784,0.07101668687939562,0.4023809523809524,1,0.299025,0
RoboDojo-Sim,general_pickup,AHA-WAM,6,0,0,0,0,0.15070555555555554,0.11323316837581959,0.036536146519184756,0.5294117647058824,0.7716411857024469,0.07535277777777777,0
RoboDojo-Sim,general_pickup,Fast-WAM,6,0,0,0,0,0.1522,0.09651816984697587,0.03878373358638454,0.4705882352941177,0.0003471343556586715,0.07609999999999999,0
RoboDojo-Sim,general_pickup,GalaxeaVLA (G0),6,0,0,0,0,0.13795000000000002,0.11053747473245726,0.07284779196652755,0.5,0.10754753002032481,0.06897499999999998,0
RoboDojo-Sim,general_pickup,GigaWorld-Policy-0,6,0,0,0,0,0.1222,0.1040364135579942,0.03887736002022049,0.7058823529411765,0.3294215710934191,0.06109999999999999,0
RoboDojo-Sim,general_pickup,GROOT-N1.7,6,0,0,0,0,0.11495,0.10182598609793142,0.03983184951069532,0.4411764705882353,0.10214792503844816,0.057475,0
RoboDojo-Sim,general_pickup,Hy-Embodied-0.5-VLA,6,0,0,0,0,0.13645000000000002,0.10140424902489809,0.07618401194697738,0.5,0.3263072736814837,0.06822499999999998,0
RoboDojo-Sim,general_pickup,InternVLA-A1,6,0.16666666666666666,0,0,0,0.14875,0.10371585888943564,0.1142838146039453,0.4117647058823529,0.4711478927568625,0.074375,0
RoboDojo-Sim,general_pickup,LDA-1B,6,0,0,0,0,0.08477777777777776,0.07773603621456981,0.007203454883552608,0.6176470588235294,0.0005321107260488426,0.042388888888888886,0
RoboDojo-Sim,general_pickup,Pi-0,6,0,0,0,0,0.155,0.12081896075895575,0.026978546157201112,0.5,0.00005642899746066491,0.0775,0
RoboDojo-Sim,general_pickup,Pi-05,6,0,0,0,0,0.11615,0.11502288062283735,0.029419272312636878,0.5441176470588236,0.00009182830148251712,0.058074999999999995,0
RoboDojo-Sim,general_pickup,Spatial Forcing,6,0,0,0,0,0.1482,0.1037712972282254,0.11717533725091347,0.4705882352941176,0.39485172326797463,0.0741,0
RoboDojo-Sim,general_pickup,Spirit v1.5,6,0,0,0,0,0.12309523809523809,0.10906812765015969,0.01397014967603204,0.5588235294117647,0.6444009334151757,0.061547619047619045,0
RoboDojo-Sim,general_pickup,StarVLA,6,0,0,0,0,0.1275,0.1028847681484317,0.06757581994140613,0.5294117647058824,0.000029374720655198853,0.06374999999999999,0
RoboDojo-Sim,general_pickup,X-VLA,6,0,0,0,0,0.15410000000000001,0.10700958698162219,0.12007546173231201,0.4705882352941176,0.00012223977746159543,0.07704999999999998,0
RoboDojo-Sim,general_pickup,X-WAM,6,0,0,0,0,0.158,0.10425534486573748,0.12392983094454046,0.4117647058823529,0.1083244777217281,0.07899999999999999,0
RoboDojo-Sim,general_pickup,Xiaomi-Robotics-0,6,0,0,0,0,0.1294,0.09423021256550668,0.10824515241836484,0.4411764705882353,0.47878422515271923,0.06469999999999998,0
RoboDojo-Sim,hang_mugs,Spatial Forcing,12,0.9166666666666666,0.5833333333333334,0.3333333333333333,0.16666666666666666,0.5479571428571428,0.19748725212853552,0.08829510945486814,0.291044776119403,1,0.346,0.7646307598249619
RoboDojo-Sim,hang_mugs,AHA-WAM,12,0.5833333333333334,0.3333333333333333,0,0,0.29674999999999996,0.09702173297330688,0.16745994622843904,0.4477611940298507,0.5747227450471261,0.14837499999999998,0
RoboDojo-Sim,hang_mugs,Fast-WAM,12,0.5833333333333334,0.16666666666666666,0,0,0.2643,0.10533106383700758,0.10166448969686845,0.582089552238806,0.9611721740322509,0.13215,0
RoboDojo-Sim,hang_mugs,GalaxeaVLA (G0),12,0.5833333333333334,0.4166666666666667,0.08333333333333333,0,0.44567222222222214,0.17459280234524605,0.16616999903639335,0.4776119402985075,0.7132629334805299,0.2228361111111111,0
RoboDojo-Sim,hang_mugs,GigaWorld-Policy-0,12,0.5833333333333334,0.4166666666666667,0.08333333333333333,0,0.37005,0.13249414341309168,0.07226574358575176,0.29104477611940294,0.8673474864353921,0.18502499999999994,0
RoboDojo-Sim,hang_mugs,GROOT-N1.7,12,0.6666666666666666,0.4166666666666667,0.16666666666666666,0,0.2989,0.1285530916381003,0.10778741853583496,0.4328358208955224,0.7270170727572478,0.14945,0
RoboDojo-Sim,hang_mugs,Hy-Embodied-0.5-VLA,12,0.6666666666666666,0.3333333333333333,0,0,0.35929999999999995,0.11301978057660954,0.1459380396514607,0.3880597014925373,0.7732443335577862,0.17965,0
RoboDojo-Sim,hang_mugs,InternVLA-A1,12,0.5833333333333334,0.08333333333333333,0,0,0.34315,0.1138247916533192,0.20630465182174715,0.47761194029850745,0.7735138981101177,0.171575,0
RoboDojo-Sim,hang_mugs,LDA-1B,12,0.4166666666666667,0,0,0,0.1282,0.05153474842102688,0.2527604239775106,0.7164179104477613,0.5229501355813508,0.06409999999999999,0
RoboDojo-Sim,hang_mugs,Pi-0,12,0.5833333333333334,0.3333333333333333,0.16666666666666666,0,0.3974833333333333,0.1208963694187099,0.07983758587059275,0.3955223880597015,0.8870024747964858,0.19874166666666665,0
RoboDojo-Sim,hang_mugs,Pi-05,12,0.75,0.5833333333333334,0.08333333333333333,0,0.5145,0.17564807169791385,0.15946927659712584,0.29104477611940294,0.9485072445707662,0.45725000000000005,0
RoboDojo-Sim,hang_mugs,Spirit v1.5,12,0.4166666666666667,0.4166666666666667,0.08333333333333333,0,0.11648571428571428,0.038868123759879566,0.1559364623710297,0.5223880597014925,0.28158938061176564,0.05824285714285714,0
RoboDojo-Sim,hang_mugs,StarVLA,12,0.75,0.3333333333333333,0.08333333333333333,0,0.3839999999999999,0.11753735193357484,0.10446381818450046,0.35820895522388063,0.4500178467333246,0.192,0
RoboDojo-Sim,hang_mugs,X-VLA,12,0.75,0.5,0.08333333333333333,0,0.5120999999999999,0.22951381125957276,0.09390080431457443,0.4029850746268656,0.7481005980358635,0.35605,0
RoboDojo-Sim,hang_mugs,X-WAM,12,0.9166666666666666,0.5,0.08333333333333333,0,0.5006999999999999,0.20091914898054614,0.1271021897347637,0.28358208955223874,0.6852395471223823,0.35035,0
RoboDojo-Sim,hang_mugs,Xiaomi-Robotics-0,12,0.8333333333333334,0.3333333333333333,0.08333333333333333,0,0.39769999999999994,0.1652692932873638,0.1221276609688315,0.29104477611940294,0.8706731278672523,0.19885,0
RoboDojo-Sim,insert_key,LDA-1B,6,1,1,1,0.6666666666666666,1,0.8258484611489281,0.008337999999999996,0.33999999999999997,0.5231980374610877,0.9770749999999998,0.8729893536903652
RoboDojo-Sim,insert_key,X-WAM,6,1,1,0.8333333333333334,0.6666666666666666,1,0.520090041588118,0.3078469841269842,0.2,0.02721715245693249,0.7448999999999999,0.7706165478714324
RoboDojo-Sim,insert_key,Xiaomi-Robotics-0,6,1,1,1,0.6666666666666666,1,0.639488445325727,0.07580996825396827,0.16,0.01911809291571107,0.9827499999999999,0.8586797416116444
RoboDojo-Sim,insert_key,GalaxeaVLA (G0),6,1,1,1,0.5,0.9895499999999999,0.757675309514049,0.04403971206144937,0.22,0.00000468225232390216,0.9873999999999998,0.888
RoboDojo-Sim,insert_key,GigaWorld-Policy-0,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.9789999999999999,0.7201079950868867,0.025159701136786942,0.5,0.17504504498930257,0.06225,0.896
RoboDojo-Sim,insert_key,Hy-Embodied-0.5-VLA,6,0.5,0.5,0.5,0.5,0.5642857142857143,0.5433363570948744,0.010906543209876541,0.45999999999999996,0.9575477419441787,0.061,0.912
RoboDojo-Sim,insert_key,Pi-05,6,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.5,0.9791999999999998,0.4933772086342932,0.1356160275080191,0.18,0.3393831593571228,0.8955749999999998,0.8101695373068433
RoboDojo-Sim,insert_key,StarVLA,6,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.5,0.9915999999999998,0.8122445651894645,0.0106725555555556,0.32,0.35719151663182136,0.57175,0.8925987464231352
RoboDojo-Sim,insert_key,X-VLA,6,1,1,1,0.5,0.9979,0.549535499087473,0.05977497434303443,0.2,0.9624557997389437,0.9841499999999999,0.8712192545766196
RoboDojo-Sim,insert_key,AHA-WAM,6,1,1,0.8333333333333334,0.3333333333333333,0.9179499999999998,0.45402403181739664,0.1909366284654051,0.16,0.0000018363496247188679,0.9148249999999999,0.7516040292577093
RoboDojo-Sim,insert_key,InternVLA-A1,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.9187999999999998,0.44925392023662275,0.04367570850977996,0.33999999999999997,0.00002518828241102242,0.5113749999999999,0.8965551595929138
RoboDojo-Sim,insert_key,Fast-WAM,6,0.5,0.5,0.5,0.16666666666666666,0.46199999999999997,0.2275149433096757,0.048481555424102055,0.5800000000000001,0.49590207382862417,0.06475,0.891935746031746
RoboDojo-Sim,insert_key,Pi-0,6,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.16666666666666666,0.8234749999999998,0.4231578693382462,0.33177381031757985,0.16,0.015042972644836401,0.9048499999999999,0.7129020786253968
RoboDojo-Sim,insert_key,GROOT-N1.7,6,0.6666666666666666,0.5,0.5,0,0.6407749999999999,0.3066402317097128,0.16948660630069795,0.34,0.26575499239664596,0.5703874999999998,0
RoboDojo-Sim,insert_key,Spatial Forcing,6,1,1,0.6666666666666666,0,0.9396821428571427,0.3502270553620689,0.2281548270857366,0.04,0.31912725142367837,0.9698410714285713,0
RoboDojo-Sim,insert_key,Spirit v1.5,6,0.16666666666666666,0.16666666666666666,0,0,0.12375,0.05732940340777141,0.1805340934549437,0.28,0.6071027278923405,0.061875,0
RoboDojo-Sim,insert_tubes,AHA-WAM,6,1,0.5,0.3333333333333333,0.3333333333333333,0.5732642857142857,0.1789159416080613,0.13830431426279055,0.11904761904761901,1,0.2444642857142857,0.8728243449494677
RoboDojo-Sim,insert_tubes,GalaxeaVLA (G0),6,1,1,0.8333333333333334,0.3333333333333333,0.9757142857142856,0.7232120803306004,0.019471808842726618,0.10531135531135533,1,0.9753249999999999,0.8260863973081574
RoboDojo-Sim,insert_tubes,Hy-Embodied-0.5-VLA,6,1,1,0.8333333333333334,0.3333333333333333,0.9900714285714285,0.8202912835122407,0.01828414588057449,0.1309523809523809,0.7698708944427092,0.9543642857142857,0.8635794424661014
RoboDojo-Sim,insert_tubes,Fast-WAM,6,1,0.8333333333333334,0.6666666666666666,0.16666666666666666,0.90635,0.4018843024259895,0.10170900388933315,0.04761904761904762,1,0.9355,0.6880977826773516
RoboDojo-Sim,insert_tubes,InternVLA-A1,6,1,0.8333333333333334,0.5,0.16666666666666666,0.7799999999999999,0.4296520610802662,0.0677126633338265,0.15476190476190477,0.07576196437161055,0.56855,0.9312393743078626
RoboDojo-Sim,insert_tubes,Pi-05,6,1,1,0.5,0.16666666666666666,0.7344499999999998,0.441188052626291,0.05224522284292048,0.1785714285714286,0.9831671649483766,0.5243,0.888870219504547
RoboDojo-Sim,insert_tubes,GigaWorld-Policy-0,6,1,0.8333333333333334,0.3333333333333333,0,0.6344000000000001,0.39827338189030353,0.07770957108851062,0.11904761904761901,0.9619358472625792,0.5172,0
RoboDojo-Sim,insert_tubes,GROOT-N1.7,6,0.8333333333333334,0.3333333333333333,0,0,0.43839999999999996,0.2528087591371995,0.1344180601256063,0.3452380952380952,0.7856846487228255,0.21919999999999995,0
RoboDojo-Sim,insert_tubes,LDA-1B,6,0.6666666666666666,0.5,0,0,0.4841999999999999,0.1905191829593568,0.12542290614278878,0.2142857142857143,0.7436996131692797,0.3421,0
RoboDojo-Sim,insert_tubes,Pi-0,6,0.8333333333333334,0.8333333333333334,0.5,0,0.7341587301587302,0.47373956101449055,0.05216918068377756,0.130952380952381,1,0.7170793650793652,0
RoboDojo-Sim,insert_tubes,Spatial Forcing,6,1,1,1,0,0.9842857142857142,0.9439434216309933,0.001570842423866093,0.057692307692307696,1,0.9921428571428571,0
RoboDojo-Sim,insert_tubes,Spirit v1.5,6,0.8333333333333334,0.6666666666666666,0.16666666666666666,0,0.5162,0.22243133444383625,0.1817996341946703,0.10714285714285711,0.6781888881770204,0.45809999999999995,0
RoboDojo-Sim,insert_tubes,StarVLA,6,1,0.6666666666666666,0.16666666666666666,0,0.5509999999999999,0.2608884926630333,0.08090454723789198,0.1309523809523809,1,0.47550000000000003,0
RoboDojo-Sim,insert_tubes,X-VLA,6,1,0.8333333333333334,0.5,0,0.8293571428571429,0.517436171631701,0.03001831679716295,0.1309523809523809,1,0.7646785714285714,0
RoboDojo-Sim,insert_tubes,X-WAM,6,1,1,0.5,0,0.7504499999999998,0.5048413487116059,0.03869147650273342,0.119047619047619,0.980427889020072,0.7252249999999999,0
RoboDojo-Sim,insert_tubes,Xiaomi-Robotics-0,6,1,0.6666666666666666,0.5,0,0.7628285714285714,0.498163699734135,0.07871329259160013,0.2142857142857143,0.6387683455228661,0.7314142857142857,0
RoboDojo-Sim,make_kong,Spirit v1.5,6,1,0.8333333333333334,0.6666666666666666,0.6666666666666666,1,0.4581354710141674,0.03896171285719424,0.29000000000000004,0.9200123276311278,0.36076111111111114,0.7523915297698395
RoboDojo-Sim,make_kong,GalaxeaVLA (G0),6,1,0.8333333333333334,0.3333333333333333,0.16666666666666666,0.5580999999999999,0.34572086631224025,0.1109750204977748,0.30000000000000004,0.08672900003701312,0.4624,0.6839898683881919
RoboDojo-Sim,make_kong,GigaWorld-Policy-0,6,1,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.5843999999999999,0.28280664427710056,0.09555040802005761,0.25,0.2804429708504579,0.4572,0.7730609053763442
